Wavenumber(cm-1),Transmittance(%)
2.782000000000000000e+03,9.993879642669642749e+01
2.783000000000000000e+03,9.992404009901325423e+01
2.784000000000000000e+03,9.990602718009105843e+01
2.785000000000000000e+03,9.988411415641571978e+01
2.786000000000000000e+03,9.985754792754845255e+01
2.787000000000000000e+03,9.982545097975778958e+01
2.788000000000000000e+03,9.978680534263335744e+01
2.789000000000000000e+03,9.974043539106565959e+01
2.790000000000000000e+03,9.968498959770741408e+01
2.791000000000000000e+03,9.961892139040004679e+01
2.792000000000000000e+03,9.954046932496311229e+01
2.793000000000000000e+03,9.944763684586793318e+01
2.794000000000000000e+03,9.933817197501679175e+01
2.795000000000000000e+03,9.920954734116719465e+01
2.796000000000000000e+03,9.905894103815118967e+01
2.797000000000000000e+03,9.888321887723478198e+01
2.798000000000000000e+03,9.867891867562951802e+01
2.799000000000000000e+03,9.844223729680065560e+01
2.800000000000000000e+03,9.816902122592362900e+01
2.801000000000000000e+03,9.785476152239080250e+01
2.802000000000000000e+03,9.749459403714806172e+01
2.803000000000000000e+03,9.708330581212646848e+01
2.804000000000000000e+03,9.661534858831213057e+01
2.805000000000000000e+03,9.608486033428245321e+01
2.806000000000000000e+03,9.548569566472166059e+01
2.807000000000000000e+03,9.481146594525402804e+01
2.808000000000000000e+03,9.405558977316452740e+01
2.809000000000000000e+03,9.321135438119569017e+01
2.810000000000000000e+03,9.227198833250230336e+01
2.811000000000000000e+03,9.123074565898156152e+01
2.812000000000000000e+03,9.008100134379951385e+01
2.813000000000000000e+03,8.881635776461166643e+01
2.814000000000000000e+03,8.743076140082935410e+01
2.815000000000000000e+03,8.591862877195539738e+01
2.816000000000000000e+03,8.427498022169375247e+01
2.817000000000000000e+03,8.249557980289634429e+01
2.818000000000000000e+03,8.057707916146776483e+01
2.819000000000000000e+03,7.851716297426867186e+01
2.820000000000000000e+03,7.631469317888414139e+01
2.821000000000000000e+03,7.396984895441840990e+01
2.822000000000000000e+03,7.148425918493981612e+01
2.823000000000000000e+03,6.886112397319530487e+01
2.824000000000000000e+03,6.610532168328910529e+01
2.825000000000000000e+03,6.322349798739426774e+01
2.826000000000000000e+03,6.022413348162099567e+01
2.827000000000000000e+03,5.711758662595921976e+01
2.828000000000000000e+03,5.391610905604262882e+01
2.829000000000000000e+03,5.063383071051486439e+01
2.830000000000000000e+03,4.728671271377542240e+01
2.831000000000000000e+03,4.389246654303106254e+01
2.832000000000000000e+03,4.047043868045884096e+01
2.833000000000000000e+03,3.704146069197457081e+01
2.834000000000000000e+03,3.362766546641474008e+01
2.835000000000000000e+03,3.025227117284549649e+01
2.836000000000000000e+03,2.693933532684530974e+01
2.837000000000000000e+03,2.371348217494769983e+01
2.838000000000000000e+03,2.059960738506073596e+01
2.839000000000000000e+03,1.762256474463241318e+01
2.840000000000000000e+03,1.480684019349024538e+01
2.841000000000000000e+03,1.217621903227573910e+01
2.842000000000000000e+03,9.753452530484580052e+00
2.843000000000000000e+03,7.559930394023524514e+00
2.844000000000000000e+03,5.615365628774853235e+00
2.845000000000000000e+03,3.937498246542645575e+00
2.846000000000000000e+03,2.541824000715038778e+00
2.847000000000000000e+03,1.441353914186166207e+00
2.848000000000000000e+03,6.464097801190860082e-01
2.849000000000000000e+03,1.644600908203699419e-01
2.850000000000000000e+03,0.000000000000000000e+00
2.851000000000000000e+03,1.544779719401674356e-01
2.852000000000000000e+03,6.262707440412924598e-01
2.853000000000000000e+03,1.410707155910898791e+00
2.854000000000000000e+03,2.500140309292589791e+00
2.855000000000000000e+03,3.884066449909340690e+00
2.856000000000000000e+03,5.549287935392328563e+00
2.857000000000000000e+03,7.480116701922554512e+00
2.858000000000000000e+03,9.658613792455611247e+00
2.859000000000000000e+03,1.206485978432721140e+01
2.860000000000000000e+03,1.467725037227711482e+01
2.861000000000000000e+03,1.747281093825844778e+01
2.862000000000000000e+03,2.042752368035036170e+01
2.863000000000000000e+03,2.351666078278172733e+01
2.864000000000000000e+03,2.671511718522428680e+01
2.865000000000000000e+03,2.999773674468755758e+01
2.866000000000000000e+03,3.333962596536051137e+01
2.867000000000000000e+03,3.671644998425499296e+01
2.868000000000000000e+03,4.010470612372195376e+01
2.869000000000000000e+03,4.348197103341795611e+01
2.870000000000000000e+03,4.682711821993857626e+01
2.871000000000000000e+03,5.012050357710930371e+01
2.872000000000000000e+03,5.334411735889555928e+01
2.873000000000000000e+03,5.648170185603441240e+01
2.874000000000000000e+03,5.951883482444235796e+01
2.875000000000000000e+03,6.244297944820293367e+01
2.876000000000000000e+03,6.524350228534272844e+01
2.877000000000000000e+03,6.791166122679658201e+01
2.878000000000000000e+03,7.044056598759803478e+01
2.879000000000000000e+03,7.282511403769389347e+01
2.880000000000000000e+03,7.506190516474690355e+01
2.881000000000000000e+03,7.714913804316159940e+01
2.882000000000000000e+03,7.908649226579875346e+01
2.883000000000000000e+03,8.087499928366685253e+01
2.884000000000000000e+03,8.251690560286989751e+01
2.885000000000000000e+03,8.401553141767891475e+01
2.886000000000000000e+03,8.537512762555256529e+01
2.887000000000000000e+03,8.660073388686384988e+01
2.888000000000000000e+03,8.769804007193923212e+01
2.889000000000000000e+03,8.867325309360424512e+01
2.890000000000000000e+03,8.953297076705200652e+01
2.891000000000000000e+03,9.028406398192845472e+01
2.892000000000000000e+03,9.093356812432514857e+01
2.893000000000000000e+03,9.148858435779149545e+01
2.894000000000000000e+03,9.195619106992133140e+01
2.895000000000000000e+03,9.234336552036337764e+01
2.896000000000000000e+03,9.265691549149480011e+01
2.897000000000000000e+03,9.290342054719258158e+01
2.898000000000000000e+03,9.308918234940135505e+01
2.899000000000000000e+03,9.322018336647431624e+01
2.900000000000000000e+03,9.330205323033806053e+01
2.901000000000000000e+03,9.334004195918630842e+01
2.902000000000000000e+03,9.333899925561199495e+01
2.903000000000000000e+03,9.330335911317055775e+01
2.904000000000000000e+03,9.323712901318910440e+01
2.905000000000000000e+03,9.314388306374840454e+01
2.906000000000000000e+03,9.302675851955176256e+01
2.907000000000000000e+03,9.288845522020174883e+01
2.908000000000000000e+03,9.273123759064738181e+01
2.909000000000000000e+03,9.255693895681007177e+01
2.910000000000000000e+03,9.236696803744956696e+01
2.911000000000000000e+03,9.216231757628021626e+01
2.912000000000000000e+03,9.194357517261839519e+01
2.913000000000000000e+03,9.171093645123002602e+01
2.914000000000000000e+03,9.146422077974972353e+01
2.915000000000000000e+03,9.120288979268605090e+01
2.916000000000000000e+03,9.092606901268814568e+01
2.917000000000000000e+03,9.063257287098142001e+01
2.918000000000000000e+03,9.032093341873877534e+01
2.919000000000000000e+03,8.998943298921972200e+01
2.920000000000000000e+03,8.963614101691297265e+01
2.921000000000000000e+03,8.925895514536291842e+01
2.922000000000000000e+03,8.885564666114080978e+01
2.923000000000000000e+03,8.842391017943558040e+01
2.924000000000000000e+03,8.796141737948741479e+01
2.925000000000000000e+03,8.746587444866447925e+01
2.926000000000000000e+03,8.693508274604397457e+01
2.927000000000000000e+03,8.636700204407870274e+01
2.928000000000000000e+03,8.575981555492724340e+01
2.929000000000000000e+03,8.511199580127556885e+01
2.930000000000000000e+03,8.442237025519631288e+01
2.931000000000000000e+03,8.369018554809653665e+01
2.932000000000000000e+03,8.291516895536233278e+01
2.933000000000000000e+03,8.209758578595884160e+01
2.934000000000000000e+03,8.123829126461561145e+01
2.935000000000000000e+03,8.033877548635231847e+01
2.936000000000000000e+03,7.940120005322209806e+01
2.937000000000000000e+03,7.842842507355476300e+01
2.938000000000000000e+03,7.742402531583243785e+01
2.939000000000000000e+03,7.639229446254404365e+01
2.940000000000000000e+03,7.533823660251164256e+01
2.941000000000000000e+03,7.426754433044078496e+01
2.942000000000000000e+03,7.318656308559437207e+01
2.943000000000000000e+03,7.210224165195558044e+01
2.944000000000000000e+03,7.102206905321433794e+01
2.945000000000000000e+03,6.995399839948377974e+01
2.946000000000000000e+03,6.890635857005108278e+01
2.947000000000000000e+03,6.788775493830539176e+01
2.948000000000000000e+03,6.690696065154983785e+01
2.949000000000000000e+03,6.597280025999542374e+01
2.950000000000000000e+03,6.509402773649833307e+01
2.951000000000000000e+03,6.427920113287991910e+01
2.952000000000000000e+03,6.353655627233442260e+01
2.953000000000000000e+03,6.287388197419681291e+01
2.954000000000000000e+03,6.229839934253732281e+01
2.955000000000000000e+03,6.181664762082614573e+01
2.956000000000000000e+03,6.143437902041303289e+01
2.957000000000000000e+03,6.115646477200516529e+01
2.958000000000000000e+03,6.098681442999163238e+01
2.959000000000000000e+03,6.092831018465098225e+01
2.960000000000000000e+03,6.098275761413953688e+01
2.961000000000000000e+03,6.115085394547624276e+01
2.962000000000000000e+03,6.143217450164058846e+01
2.963000000000000000e+03,6.182517760150928154e+01
2.964000000000000000e+03,6.232722776241864437e+01
2.965000000000000000e+03,6.293463664360363907e+01
2.966000000000000000e+03,6.364272077437360764e+01
2.967000000000000000e+03,6.444587474476723798e+01
2.968000000000000000e+03,6.533765820871167307e+01
2.969000000000000000e+03,6.631089476918404557e+01
2.970000000000000000e+03,6.735778058870235441e+01
2.971000000000000000e+03,6.847000040197167436e+01
2.972000000000000000e+03,6.963884850401120730e+01
2.973000000000000000e+03,7.085535224784351271e+01
2.974000000000000000e+03,7.211039561005719634e+01
2.975000000000000000e+03,7.339484046749822710e+01
2.976000000000000000e+03,7.469964336944613592e+01
2.977000000000000000e+03,7.601596578074079957e+01
2.978000000000000000e+03,7.733527600498078414e+01
2.979000000000000000e+03,7.864944126465037755e+01
2.980000000000000000e+03,7.995080870770895842e+01
2.981000000000000000e+03,8.123227441833304852e+01
2.982000000000000000e+03,8.248733982368223394e+01
2.983000000000000000e+03,8.371015519964980456e+01
2.984000000000000000e+03,8.489555027806332532e+01
2.985000000000000000e+03,8.603905223810113512e+01
2.986000000000000000e+03,8.713689161925222493e+01
2.987000000000000000e+03,8.818599691666074136e+01
2.988000000000000000e+03,8.918397880818154988e+01
2.989000000000000000e+03,9.012910511331493524e+01
2.990000000000000000e+03,9.102026769612284340e+01
2.991000000000000000e+03,9.185694259728455791e+01
2.992000000000000000e+03,9.263914471584060095e+01
2.993000000000000000e+03,9.336737836116058986e+01
2.994000000000000000e+03,9.404258496339851092e+01
2.995000000000000000e+03,9.466608917000701240e+01
2.996000000000000000e+03,9.523954447111931643e+01
2.997000000000000000e+03,9.576487939243284586e+01
2.998000000000000000e+03,9.624424517543035051e+01
2.999000000000000000e+03,9.667996573609556776e+01
3.000000000000000000e+03,9.707449055926659298e+01
3.001000000000000000e+03,9.743035105063965773e+01
3.002000000000000000e+03,9.775012073597608264e+01
3.003000000000000000e+03,9.803637957055492791e+01
3.004000000000000000e+03,9.829168250407347784e+01
3.005000000000000000e+03,9.851853233916578745e+01
3.006000000000000000e+03,9.871935682704103954e+01
3.007000000000000000e+03,9.889648986243132356e+01
3.008000000000000000e+03,9.905215657255170925e+01
3.009000000000000000e+03,9.918846204110896281e+01
3.010000000000000000e+03,9.930738336813763567e+01
3.011000000000000000e+03,9.941076473883353515e+01
3.012000000000000000e+03,9.950031515857348552e+01
3.013000000000000000e+03,9.957760850572567790e+01
3.014000000000000000e+03,9.964408555731465356e+01
3.015000000000000000e+03,9.970105765367979700e+01
3.016000000000000000e+03,9.974971168552183087e+01
3.017000000000000000e+03,9.979111610876499583e+01
3.018000000000000000e+03,9.982622771814985185e+01
3.019000000000000000e+03,9.985589893819381757e+01
3.020000000000000000e+03,9.988088541902445172e+01
3.021000000000000000e+03,9.990185375365895482e+01
3.022000000000000000e+03,9.991938916177574015e+01
3.023000000000000000e+03,9.993400301225641158e+01
3.024000000000000000e+03,9.994614008226859880e+01
3.025000000000000000e+03,9.995618547405092613e+01
3.026000000000000000e+03,9.996447113161184461e+01
3.027000000000000000e+03,9.997128191813749254e+01
3.028000000000000000e+03,9.997686123098493738e+01
3.029000000000000000e+03,9.998141614476372752e+01
3.030000000000000000e+03,9.998512208428388703e+01
3.031000000000000000e+03,9.998812703823102765e+01
3.032000000000000000e+03,9.999055533150320230e+01
3.033000000000000000e+03,9.999251097942121191e+01
3.034000000000000000e+03,9.999408065072208274e+01
3.035000000000000000e+03,9.999533626858593038e+01
3.036000000000000000e+03,9.999633728014417500e+01
3.037000000000000000e+03,9.999713262517612122e+01
3.038000000000000000e+03,9.999776243420882338e+01
3.039000000000000000e+03,9.999825948516374297e+01
3.040000000000000000e+03,9.999865044619168941e+01
3.041000000000000000e+03,9.999895693053734647e+01
3.042000000000000000e+03,9.999919638728601967e+01
3.043000000000000000e+03,9.999938284976018110e+01
3.044000000000000000e+03,9.999952756122638675e+01
3.045000000000000000e+03,9.999963949550212305e+01
3.046000000000000000e+03,9.999972578806101353e+01
3.047000000000000000e+03,9.999979209135605629e+01
3.048000000000000000e+03,9.999984286633413433e+01
3.049000000000000000e+03,9.999988162051467100e+01
3.050000000000000000e+03,9.999991110155612262e+01
3.051000000000000000e+03,9.999993345393563970e+01
3.052000000000000000e+03,9.999995034521593595e+01
3.053000000000000000e+03,9.999996306736235852e+01
3.054000000000000000e+03,9.999997261769148338e+01
3.055000000000000000e+03,9.999997976327163940e+01
3.056000000000000000e+03,9.999998509194260521e+01
3.057000000000000000e+03,9.999998905256627779e+01
3.058000000000000000e+03,9.999999198665000222e+01
3.059000000000000000e+03,9.999999415308980133e+01
3.060000000000000000e+03,9.999999574745160658e+01
3.061000000000000000e+03,9.999999691693528803e+01
3.062000000000000000e+03,9.999999777194165063e+01
3.063000000000000000e+03,9.999999839497783682e+01
3.064000000000000000e+03,9.999999884748638124e+01
3.065000000000000000e+03,9.999999917506130487e+01
3.066000000000000000e+03,9.999999941141679471e+01
3.067000000000000000e+03,9.999999958139477485e+01
3.068000000000000000e+03,9.999999970323543153e+01
3.069000000000000000e+03,9.999999979028473263e+01
3.070000000000000000e+03,9.999999985227339039e+01
3.071000000000000000e+03,9.999999989627151820e+01
3.072000000000000000e+03,9.999999992739809329e+01
3.073000000000000000e+03,9.999999994934658787e+01
3.074000000000000000e+03,9.999999996477264119e+01
3.075000000000000000e+03,9.999999997557905829e+01
3.076000000000000000e+03,9.999999998312455318e+01
3.077000000000000000e+03,9.999999998837590454e+01
3.078000000000000000e+03,9.999999999201870082e+01
3.079000000000000000e+03,9.999999999453740429e+01
3.080000000000000000e+03,9.999999999627320335e+01
3.081000000000000000e+03,9.999999999746555090e+01
3.082000000000000000e+03,9.999999999828193609e+01
3.083000000000000000e+03,9.999999999883905843e+01
3.084000000000000000e+03,9.999999999921803351e+01
3.085000000000000000e+03,9.999999999947496576e+01
3.086000000000000000e+03,9.999999999964860820e+01
3.087000000000000000e+03,9.999999999976557774e+01
3.088000000000000000e+03,9.999999999984410692e+01
3.089000000000000000e+03,9.999999999989665866e+01
3.090000000000000000e+03,9.999999999993171684e+01
3.091000000000000000e+03,9.999999999995502264e+01
3.092000000000000000e+03,9.999999999997046984e+01
3.093000000000000000e+03,9.999999999998067324e+01
3.094000000000000000e+03,9.999999999998739497e+01
3.095000000000000000e+03,9.999999999999180034e+01
3.096000000000000000e+03,9.999999999999468514e+01
3.097000000000000000e+03,9.999999999999656097e+01
3.098000000000000000e+03,9.999999999999778311e+01
3.099000000000000000e+03,9.999999999999857891e+01
